Energy
(-1.116866397669181+0j)
(-1.117705238995295+0j)
(-1.1168094648664633+0j)
(-1.1164366014327092+0j)
(-1.1178908089262896+0j)
(-1.1160984283486877+0j)
(-1.1154845239427555+0j)
(-1.1142511603876408+0j)
(-1.1172183059253629+0j)
(-1.116447830477502+0j)
(-1.1168735915315111+0j)
(-1.1153120729801553+0j)
(-1.1157693238054514+0j)
(-1.1150290506006577+0j)
(-1.1162713908719892+0j)
(-1.1167639678414194+0j)
(-1.1167642754460776+0j)
(-1.114878689750804+0j)
(-1.1189174358659773+0j)
(-1.1152572574544566+0j)
(-1.1156196707233141+0j)
(-1.1175038689199635+0j)
(-1.1153192450742586+0j)
(-1.1158862392556845+0j)
(-1.1156037164417936+0j)
(-1.1159476447199457+0j)
(-1.1146278384467203+0j)
(-1.1155964143819848+0j)
(-1.1154721442981077+0j)
(-1.117155789834836+0j)
(-1.1173301473180162+0j)
(-1.1156000871352543+0j)
(-1.116486465953996+0j)
(-1.115878012523442+0j)
(-1.1190202875923632+0j)
(-1.1147721815466556+0j)
(-1.1169965094010699+0j)
(-1.1168595353623982+0j)
(-1.1164592188985445+0j)
(-1.1155193659730527+0j)
(-1.1170130180046944+0j)
(-1.1157644822653467+0j)
(-1.1157662720162125+0j)
(-1.1153783393456642+0j)
(-1.116434471567583+0j)
(-1.116569930017166+0j)
(-1.1172283603755924+0j)
(-1.1157450406881573+0j)
(-1.1171996237373083+0j)
(-1.1181220693601523+0j)
(-1.116748809504284+0j)
(-1.1161156324210846+0j)
(-1.1162110865515997+0j)
(-1.1156689715102763+0j)
(-1.116576167117842+0j)
(-1.1149515441951932+0j)
(-1.115797208354847+0j)
(-1.1156474371925587+0j)
(-1.1166689703698376+0j)
(-1.1173967822430226+0j)
(-1.1161570520600752+0j)
(-1.1157201648567288+0j)
(-1.1163654094517534+0j)
(-1.1158511309374002+0j)
(-1.115563792721415+0j)
(-1.117979703523639+0j)
(-1.116857026797023+0j)
(-1.116761745912968+0j)
(-1.117217540324172+0j)
(-1.1161949895009764+0j)
(-1.1158368633048419+0j)
(-1.1156730159839074+0j)
(-1.1154922068963895+0j)
(-1.1178416288690145+0j)
(-1.1162735760215323+0j)
(-1.1169672983988355+0j)
(-1.1168569538944213+0j)
(-1.1171739634982905+0j)
(-1.116545381392207+0j)
(-1.1164013603583667+0j)
(-1.1166293139383505+0j)
(-1.1154096699719955+0j)
(-1.1176667667913056+0j)
(-1.116352930165801+0j)
(-1.1154143290431369+0j)
(-1.117141405701021+0j)
(-1.1168504467806257+0j)
(-1.1168614772304652+0j)
(-1.1165688051586216+0j)
(-1.1168736467725124+0j)
(-1.1160926818843933+0j)
(-1.1156172364849701+0j)
(-1.1158667976350796+0j)
(-1.1180280251567825+0j)
(-1.1169315646816433+0j)
(-1.1150181975050601+0j)
(-1.1164641130326542+0j)
(-1.116051183646526+0j)
(-1.114658628764641+0j)
(-1.1143542300605245+0j)
(-1.117514812368237+0j)
(-1.1167965896433427+0j)
(-1.1165022885808402+0j)
(-1.115607775775565+0j)
(-1.1173806508692619+0j)
(-1.116277240209029+0j)
(-1.1148796806216614+0j)
(-1.1161485526041315+0j)
(-1.1144488022501156+0j)
(-1.1165413008408376+0j)
(-1.114878571865993+0j)
(-1.1166773551925817+0j)
(-1.1167771281998011+0j)
(-1.1159313033773433+0j)
(-1.114407057324696+0j)
(-1.116529712266118+0j)
(-1.1171858668729984+0j)
